month,hour,season,day_type,weather,rides,registered,casual,records,average_temp,average_humidity
2011-09,10,Fall,Working day,Mist / cloudy,283,226,57,2,0.63,0.915
2011-09,10,Summer,Weekend / holiday,Clear,1209,772,437,4,0.65,0.69
2011-09,10,Summer,Weekend / holiday,Light rain / snow,258,168,90,1,0.66,0.65
2011-09,10,Summer,Weekend / holiday,Mist / cloudy,493,314,179,2,0.6,0.69
2011-09,10,Summer,Working day,Clear,544,389,155,4,0.685,0.655
2011-09,10,Summer,Working day,Light rain / snow,202,179,23,3,0.5667,0.8633
2011-09,10,Summer,Working day,Mist / cloudy,853,678,175,8,0.6075,0.7887
2011-09,11,Fall,Weekend / holiday,Mist / cloudy,747,498,249,2,0.64,0.805
2011-09,11,Fall,Working day,Clear,534,406,128,3,0.6467,0.6567
2011-09,11,Fall,Working day,Light rain / snow,21,20,1,1,0.62,1.0
2011-09,11,Fall,Working day,Mist / cloudy,274,224,50,2,0.66,0.86
2011-09,11,Summer,Weekend / holiday,Clear,1416,874,542,4,0.67,0.6625
2011-09,11,Summer,Weekend / holiday,Light rain / snow,194,128,66,1,0.66,0.69
2011-09,11,Summer,Weekend / holiday,Mist / cloudy,675,455,220,2,0.61,0.71
2011-09,11,Summer,Working day,Clear,674,513,161,4,0.71,0.59
2011-09,11,Summer,Working day,Light rain / snow,155,135,20,3,0.5667,0.8833
2011-09,11,Summer,Working day,Mist / cloudy,1184,926,258,8,0.6175,0.7675
2011-09,12,Fall,Weekend / holiday,Mist / cloudy,820,536,284,2,0.64,0.805
2011-09,12,Fall,Working day,Clear,195,157,38,1,0.66,0.61
2011-09,12,Fall,Working day,Light rain / snow,29,28,1,1,0.62,0.94
2011-09,12,Fall,Working day,Mist / cloudy,809,644,165,4,0.665,0.76
2011-09,12,Summer,Weekend / holiday,Clear,1871,1168,703,5,0.684,0.636
2011-09,12,Summer,Weekend / holiday,Mist / cloudy,725,469,256,2,0.62,0.685
2011-09,12,Summer,Working day,Clear,658,518,140,4,0.705,0.6525
2011-09,12,Summer,Working day,Light rain / snow,89,72,17,2,0.55,0.885
2011-09,12,Summer,Working day,Mist / cloudy,1639,1275,364,9,0.6289,0.7144
2011-09,13,Fall,Weekend / holiday,Clear,460,290,170,1,0.64,0.78
2011-09,13,Fall,Weekend / holiday,Mist / cloudy,369,247,122,1,0.68,0.74
2011-09,13,Fall,Working day,Clear,373,313,60,2,0.67,0.675
2011-09,13,Fall,Working day,Light rain / snow,34,27,7,1,0.6,1.0
2011-09,13,Fall,Working day,Mist / cloudy,604,455,149,3,0.6867,0.65
2011-09,13,Summer,Weekend / holiday,Clear,1449,884,565,4,0.685,0.595
2011-09,13,Summer,Weekend / holiday,Mist / cloudy,1157,634,523,3,0.68,0.6667
2011-09,13,Summer,Working day,Clear,647,503,144,4,0.73,0.5975
2011-09,13,Summer,Working day,Light rain / snow,40,33,7,2,0.57,0.88
2011-09,13,Summer,Working day,Mist / cloudy,1690,1311,379,9,0.6378,0.6822
2011-09,14,Fall,Weekend / holiday,Mist / cloudy,737,457,280,2,0.66,0.76
2011-09,14,Fall,Working day,Clear,491,389,102,3,0.7,0.61
2011-09,14,Fall,Working day,Light rain / snow,24,21,3,1,0.6,1.0
2011-09,14,Fall,Working day,Mist / cloudy,418,296,122,2,0.66,0.63
2011-09,14,Summer,Weekend / holiday,Clear,1419,820,599,4,0.745,0.6225
2011-09,14,Summer,Weekend / holiday,Mist / cloudy,988,534,454,3,0.6067,0.6467
2011-09,14,Summer,Working day,Clear,651,492,159,4,0.745,0.57
2011-09,14,Summer,Working day,Light rain / snow,247,189,58,3,0.62,0.7833
2011-09,14,Summer,Working day,Mist / cloudy,1460,1132,328,8,0.635,0.6937
2011-09,15,Fall,Weekend / holiday,Mist / cloudy,805,518,287,2,0.66,0.76
2011-09,15,Fall,Working day,Clear,862,681,181,4,0.685,0.5675
2011-09,15,Fall,Working day,Light rain / snow,61,52,9,1,0.62,0.94
2011-09,15,Fall,Working day,Mist / cloudy,205,170,35,1,0.68,0.83
2011-09,15,Summer,Weekend / holiday,Clear,1682,926,756,4,0.745,0.605
2011-09,15,Summer,Weekend / holiday,Mist / cloudy,972,581,391,3,0.5933,0.7033
2011-09,15,Summer,Working day,Clear,930,739,191,5,0.744,0.53
2011-09,15,Summer,Working day,Light rain / snow,286,241,45,3,0.6067,0.9233
2011-09,15,Summer,Working day,Mist / cloudy,1429,1144,285,7,0.6286,0.6657
2011-09,16,Fall,Weekend / holiday,Clear,464,320,144,1,0.7,0.7
2011-09,16,Fall,Weekend / holiday,Mist / cloudy,449,282,167,1,0.64,0.78
2011-09,16,Fall,Working day,Clear,1244,1005,239,4,0.675,0.5725
2011-09,16,Fall,Working day,Light rain / snow,56,51,5,1,0.62,0.94
2011-09,16,Fall,Working day,Mist / cloudy,258,225,33,1,0.66,0.83
2011-09,16,Summer,Weekend / holiday,Clear,1930,1082,848,5,0.704,0.606
2011-09,16,Summer,Weekend / holiday,Mist / cloudy,653,427,226,2,0.62,0.715
2011-09,16,Summer,Working day,Clear,1604,1364,240,6,0.7233,0.595
2011-09,16,Summer,Working day,Light rain / snow,262,246,16,2,0.59,0.94
2011-09,16,Summer,Working day,Mist / cloudy,2070,1724,346,7,0.6143,0.6814
2011-09,17,Fall,Weekend / holiday,Clear,846,521,325,2,0.67,0.74
2011-09,17,Fall,Working day,Clear,2341,2060,281,4,0.67,0.6
2011-09,17,Fall,Working day,Mist / cloudy,629,566,63,2,0.63,0.945
2011-09,17,Summer,Weekend / holiday,Clear,1946,1094,852,5,0.692,0.628
2011-09,17,Summer,Weekend / holiday,Mist / cloudy,439,307,132,2,0.61,0.765
2011-09,17,Summer,Working day,Clear,3412,2997,415,6,0.7067,0.6167
2011-09,17,Summer,Working day,Light rain / snow,1195,1071,124,4,0.605,0.8475
2011-09,17,Summer,Working day,Mist / cloudy,2443,2129,314,5,0.596,0.686
2011-09,18,Fall,Weekend / holiday,Clear,804,522,282,2,0.66,0.76
2011-09,18,Fall,Working day,Clear,1882,1659,223,4,0.62,0.6825
2011-09,18,Fall,Working day,Light rain / snow,524,459,65,1,0.66,0.83
2011-09,18,Fall,Working day,Mist / cloudy,356,325,31,1,0.64,0.89
2011-09,18,Summer,Weekend / holiday,Clear,1517,910,607,5,0.708,0.696
2011-09,18,Summer,Weekend / holiday,Mist / cloudy,618,457,161,2,0.54,0.66
2011-09,18,Summer,Working day,Clear,3129,2782,347,6,0.69,0.655
2011-09,18,Summer,Working day,Light rain / snow,957,891,66,4,0.6,0.8325
2011-09,18,Summer,Working day,Mist / cloudy,2301,2068,233,5,0.588,0.712
2011-09,19,Fall,Weekend / holiday,Clear,637,473,164,2,0.63,0.855
2011-09,19,Fall,Working day,Clear,1389,1259,130,4,0.61,0.695
2011-09,19,Fall,Working day,Light rain / snow,372,315,57,1,0.66,0.83
2011-09,19,Fall,Working day,Mist / cloudy,320,294,26,1,0.64,0.89
2011-09,19,Summer,Weekend / holiday,Clear,1527,930,597,5,0.66,0.678
2011-09,19,Summer,Weekend / holiday,Light rain / snow,175,123,52,1,0.66,0.94
2011-09,19,Summer,Weekend / holiday,Mist / cloudy,245,191,54,1,0.54,0.68
2011-09,19,Summer,Working day,Clear,2480,2120,360,7,0.6314,0.71
2011-09,19,Summer,Working day,Light rain / snow,335,304,31,2,0.62,0.97
2011-09,19,Summer,Working day,Mist / cloudy,1997,1795,202,6,0.5967,0.765
2011-09,20,Fall,Weekend / holiday,Clear,429,301,128,2,0.63,0.83
2011-09,20,Fall,Working day,Clear,1171,1042,129,5,0.6,0.732
2011-09,20,Fall,Working day,Light rain / snow,102,91,11,1,0.6,0.83
2011-09,20,Summer,Weekend / holiday,Clear,1095,706,389,5,0.648,0.718
2011-09,20,Summer,Weekend / holiday,Light rain / snow,82,56,26,1,0.66,0.94
2011-09,20,Summer,Weekend / holiday,Mist / cloudy,180,136,44,1,0.54,0.68
2011-09,20,Summer,Working day,Clear,1758,1519,239,7,0.6114,0.7486
2011-09,20,Summer,Working day,Light rain / snow,419,392,27,3,0.6,0.9033
2011-09,20,Summer,Working day,Mist / cloudy,1091,942,149,5,0.604,0.738
2011-09,21,Fall,Weekend / holiday,Clear,359,269,90,2,0.62,0.885
2011-09,21,Fall,Working day,Clear,947,838,109,5,0.588,0.766
2011-09,21,Fall,Working day,Light rain / snow,74,67,7,1,0.6,0.88
2011-09,21,Summer,Weekend / holiday,Clear,760,481,279,4,0.67,0.76
2011-09,21,Summer,Weekend / holiday,Mist / cloudy,377,271,106,3,0.5667,0.78
2011-09,21,Summer,Working day,Clear,994,831,163,5,0.592,0.794
2011-09,21,Summer,Working day,Light rain / snow,241,219,22,3,0.6067,0.9033
2011-09,21,Summer,Working day,Mist / cloudy,1323,1144,179,7,0.6086,0.7357
2011-09,22,Fall,Weekend / holiday,Clear,104,84,20,1,0.62,0.88
2011-09,22,Fall,Weekend / holiday,Mist / cloudy,193,143,50,1,0.62,0.88
2011-09,22,Fall,Working day,Clear,835,697,138,6,0.5833,0.8117
2011-09,22,Summer,Weekend / holiday,Clear,575,408,167,4,0.61,0.755
2011-09,22,Summer,Weekend / holiday,Mist / cloudy,303,209,94,3,0.62,0.7667
2011-09,22,Summer,Working day,Clear,884,749,135,6,0.56,0.805
2011-09,22,Summer,Working day,Light rain / snow,99,91,8,2,0.62,0.97
2011-09,22,Summer,Working day,Mist / cloudy,1013,860,153,7,0.6143,0.7871
2011-09,23,Fall,Weekend / holiday,Mist / cloudy,229,190,39,2,0.61,0.91
2011-09,23,Fall,Working day,Clear,452,378,74,5,0.572,0.816
2011-09,23,Fall,Working day,Mist / cloudy,148,107,41,1,0.58,1.0
2011-09,23,Summer,Weekend / holiday,Clear,313,221,92,3,0.5533,0.7833
2011-09,23,Summer,Weekend / holiday,Light rain / snow,65,50,15,2,0.57,0.83
2011-09,23,Summer,Weekend / holiday,Mist / cloudy,243,165,78,2,0.67,0.79
2011-09,23,Summer,Working day,Clear,788,662,126,8,0.5775,0.7925
2011-09,23,Summer,Working day,Light rain / snow,108,103,5,3,0.5933,0.96
2011-09,23,Summer,Working day,Mist / cloudy,351,284,67,4,0.615,0.7725
2011-10,0,Fall,Weekend / holiday,Clear,852,667,185,9,0.4267,0.7244
2011-10,0,Fall,Weekend / holiday,Light rain / snow,66,62,4,2,0.32,0.9
2011-10,0,Fall,Working day,Clear,536,435,101,15,0.4453,0.79
2011-10,0,Fall,Working day,Mist / cloudy,131,98,33,5,0.512,0.858
2011-10,1,Fall,Weekend / holiday,Clear,569,463,106,9,0.4178,0.7367
2011-10,1,Fall,Weekend / holiday,Light rain / snow,42,41,1,2,0.32,0.87
2011-10,1,Fall,Working day,Clear,227,164,63,14,0.4414,0.7671
2011-10,1,Fall,Working day,Light rain / snow,10,8,2,1,0.56,0.83
2011-10,1,Fall,Working day,Mist / cloudy,59,42,17,5,0.488,0.88
2011-10,2,Fall,Weekend / holiday,Clear,438,336,102,9,0.4111,0.7444
2011-10,2,Fall,Weekend / holiday,Light rain / snow,47,43,4,2,0.32,0.87
2011-10,2,Fall,Working day,Clear,84,64,20,14,0.43,0.7843
2011-10,2,Fall,Working day,Light rain / snow,8,5,3,1,0.46,0.94
2011-10,2,Fall,Working day,Mist / cloudy,21,18,3,5,0.508,0.87
2011-10,3,Fall,Weekend / holiday,Clear,250,187,63,9,0.4044,0.7367
2011-10,3,Fall,Weekend / holiday,Light rain / snow,17,13,4,2,0.32,0.84
2011-10,3,Fall,Working day,Clear,74,60,14,15,0.4173,0.788
2011-10,3,Fall,Working day,Light rain / snow,6,5,1,2,0.5,0.94
2011-10,3,Fall,Working day,Mist / cloudy,9,5,4,2,0.53,0.94
2011-10,4,Fall,Weekend / holiday,Clear,81,52,29,9,0.3933,0.7644
2011-10,4,Fall,Weekend / holiday,Light rain / snow,1,1,0,1,0.3,0.81
2011-10,4,Fall,Weekend / holiday,Mist / cloudy,7,3,4,1,0.34,0.87
2011-10,4,Fall,Working day,Clear,89,72,17,14,0.4071,0.7886
2011-10,4,Fall,Working day,Light rain / snow,14,12,2,3,0.5067,0.92
2011-10,4,Fall,Working day,Mist / cloudy,16,14,2,3,0.5,0.94
2011-10,5,Fall,Weekend / holiday,Clear,80,72,8,9,0.38,0.7889
2011-10,5,Fall,Weekend / holiday,Light rain / snow,1,1,0,1,0.26,0.93
2011-10,5,Fall,Weekend / holiday,Mist / cloudy,5,4,1,1,0.44,0.62
2011-10,5,Fall,Working day,Clear,280,267,13,11,0.4,0.7882
2011-10,5,Fall,Working day,Light rain / snow,18,17,1,2,0.49,0.94
2011-10,5,Fall,Working day,Mist / cloudy,143,136,7,7,0.4686,0.85
2011-10,6,Fall,Weekend / holiday,Clear,191,156,35,10,0.374,0.794
2011-10,6,Fall,Weekend / holiday,Light rain / snow,5,1,4,1,0.26,0.87
2011-10,6,Fall,Working day,Clear,1390,1332,58,14,0.4043,0.7736
2011-10,6,Fall,Working day,Light rain / snow,223,211,12,4,0.53,0.8825
2011-10,6,Fall,Working day,Mist / cloudy,206,198,8,2,0.45,0.795
2011-10,7,Fall,Weekend / holiday,Clear,465,359,106,9,0.3778,0.8
2011-10,7,Fall,Weekend / holiday,Light rain / snow,43,36,7,2,0.34,0.77
2011-10,7,Fall,Working day,Clear,3091,2969,122,11,0.3909,0.7782
2011-10,7,Fall,Working day,Light rain / snow,296,280,16,3,0.54,0.8833
2011-10,7,Fall,Working day,Mist / cloudy,1591,1519,72,6,0.46,0.8167
2011-10,8,Fall,Weekend / holiday,Clear,970,774,196,8,0.42,0.7525
2011-10,8,Fall,Weekend / holiday,Light rain / snow,20,16,4,1,0.28,0.87
2011-10,8,Fall,Weekend / holiday,Mist / cloudy,131,108,23,2,0.37,0.76
2011-10,8,Fall,Working day,Clear,3850,3649,201,9,0.4378,0.6922
2011-10,8,Fall,Working day,Light rain / snow,735,703,32,3,0.52,0.86
2011-10,8,Fall,Working day,Mist / cloudy,3039,2849,190,8,0.4575,0.7812
2011-10,9,Fall,Weekend / holiday,Clear,1592,1156,436,9,0.4489,0.6756
2011-10,9,Fall,Weekend / holiday,Light rain / snow,149,131,18,2,0.34,0.845
2011-10,9,Fall,Working day,Clear,1530,1351,179,7,0.4543,0.6371
2011-10,9,Fall,Working day,Light rain / snow,311,291,20,2,0.54,0.94
2011-10,9,Fall,Working day,Mist / cloudy,2237,1994,243,11,0.48,0.7273
2011-10,10,Fall,Weekend / holiday,Clear,2103,1328,775,7,0.4943,0.6286
2011-10,10,Fall,Weekend / holiday,Light rain / snow,133,112,21,2,0.33,0.845
2011-10,10,Fall,Weekend / holiday,Mist / cloudy,484,337,147,2,0.4,0.665
2011-10,10,Fall,Working day,Clear,1223,948,275,9,0.4844,0.5622
2011-10,10,Fall,Working day,Light rain / snow,379,322,57,4,0.53,0.91
2011-10,10,Fall,Working day,Mist / cloudy,830,640,190,7,0.4914,0.7029
2011-10,11,Fall,Weekend / holiday,Clear,2466,1461,1005,7,0.5371,0.54
2011-10,11,Fall,Weekend / holiday,Light rain / snow,159,128,31,2,0.32,0.875
2011-10,11,Fall,Weekend / holiday,Mist / cloudy,574,390,184,2,0.41,0.64
2011-10,11,Fall,Working day,Clear,1754,1347,407,11,0.5073,0.52
2011-10,11,Fall,Working day,Light rain / snow,408,338,70,4,0.52,0.91
2011-10,11,Fall,Working day,Mist / cloudy,648,489,159,5,0.544,0.696
2011-10,12,Fall,Weekend / holiday,Clear,2871,1725,1146,7,0.5371,0.4471
2011-10,12,Fall,Weekend / holiday,Light rain / snow,50,44,6,1,0.24,0.87
2011-10,12,Fall,Weekend / holiday,Mist / cloudy,844,574,270,3,0.5,0.64
2011-10,12,Fall,Working day,Clear,1888,1529,359,9,0.5378,0.4633
2011-10,12,Fall,Working day,Light rain / snow,514,432,82,5,0.532,0.822
2011-10,12,Fall,Working day,Mist / cloudy,1067,825,242,6,0.5233,0.6383
2011-10,13,Fall,Weekend / holiday,Clear,3182,1806,1376,8,0.5775,0.425
2011-10,13,Fall,Weekend / holiday,Light rain / snow,338,254,84,2,0.32,0.745
2011-10,13,Fall,Weekend / holiday,Mist / cloudy,125,98,27,1,0.4,0.82
2011-10,13,Fall,Working day,Clear,1793,1440,353,9,0.5578,0.4867
2011-10,13,Fall,Working day,Light rain / snow,301,240,61,3,0.5067,0.7167
2011-10,13,Fall,Working day,Mist / cloudy,1319,1052,267,8,0.535,0.6575
2011-10,14,Fall,Weekend / holiday,Clear,2977,1578,1399,7,0.5971,0.4286
2011-10,14,Fall,Weekend / holiday,Light rain / snow,285,224,61,2,0.3,0.84
2011-10,14,Fall,Weekend / holiday,Mist / cloudy,490,324,166,2,0.45,0.595
2011-10,14,Fall,Working day,Clear,1677,1247,430,9,0.5956,0.4878
2011-10,14,Fall,Working day,Light rain / snow,466,361,105,4,0.52,0.8425
2011-10,14,Fall,Working day,Mist / cloudy,1014,796,218,7,0.4971,0.58
2011-10,15,Fall,Weekend / holiday,Clear,2751,1525,1226,7,0.5714,0.42
2011-10,15,Fall,Weekend / holiday,Light rain / snow,214,182,32,2,0.29,0.87
2011-10,15,Fall,Weekend / holiday,Mist / cloudy,579,408,171,2,0.57,0.565
2011-10,15,Fall,Working day,Clear,2477,1865,612,12,0.5817,0.5083
2011-10,15,Fall,Working day,Light rain / snow,266,220,46,3,0.4933,0.9
2011-10,15,Fall,Working day,Mist / cloudy,727,602,125,5,0.496,0.664
2011-10,16,Fall,Weekend / holiday,Clear,2914,1650,1264,7,0.5657,0.43
2011-10,16,Fall,Weekend / holiday,Light rain / snow,228,181,47,2,0.29,0.9
2011-10,16,Fall,Weekend / holiday,Mist / cloudy,625,413,212,2,0.55,0.605
2011-10,16,Fall,Working day,Clear,3728,3083,645,12,0.5767,0.5217
2011-10,16,Fall,Working day,Light rain / snow,201,180,21,1,0.56,0.94
2011-10,16,Fall,Working day,Mist / cloudy,1555,1363,192,7,0.4971,0.6914
2011-10,17,Fall,Weekend / holiday,Clear,2622,1594,1028,7,0.5371,0.4929
2011-10,17,Fall,Weekend / holiday,Light rain / snow,426,333,93,3,0.3267,0.8533
2011-10,17,Fall,Weekend / holiday,Mist / cloudy,459,334,125,1,0.66,0.54
2011-10,17,Fall,Working day,Clear,5718,5027,691,10,0.56,0.544
2011-10,17,Fall,Working day,Light rain / snow,911,837,74,3,0.5733,0.9033
2011-10,17,Fall,Working day,Mist / cloudy,3339,2988,351,7,0.4743,0.6457
2011-10,18,Fall,Weekend / holiday,Clear,2305,1511,794,7,0.52,0.4871
2011-10,18,Fall,Weekend / holiday,Light rain / snow,183,154,29,2,0.3,0.9
2011-10,18,Fall,Weekend / holiday,Mist / cloudy,647,523,124,2,0.5,0.67
2011-10,18,Fall,Working day,Clear,5510,4855,655,11,0.5345,0.5936
2011-10,18,Fall,Working day,Light rain / snow,580,541,39,3,0.5733,0.9233
2011-10,18,Fall,Working day,Mist / cloudy,2425,2219,206,6,0.4567,0.6317
2011-10,19,Fall,Weekend / holiday,Clear,1626,1190,436,8,0.48,0.655
2011-10,19,Fall,Weekend / holiday,Mist / cloudy,624,494,130,3,0.4467,0.7867
2011-10,19,Fall,Working day,Clear,3774,3391,383,12,0.505,0.62
2011-10,19,Fall,Working day,Light rain / snow,346,314,32,2,0.51,0.88
2011-10,19,Fall,Working day,Mist / cloudy,1396,1277,119,6,0.5067,0.7083
2011-10,20,Fall,Weekend / holiday,Clear,1419,1049,370,9,0.4622,0.6733
2011-10,20,Fall,Weekend / holiday,Light rain / snow,66,58,8,1,0.36,0.87
2011-10,20,Fall,Weekend / holiday,Mist / cloudy,87,71,16,1,0.36,0.76
2011-10,20,Fall,Working day,Clear,2735,2429,306,13,0.5031,0.6977
2011-10,20,Fall,Working day,Light rain / snow,582,543,39,4,0.47,0.8275
2011-10,20,Fall,Working day,Mist / cloudy,659,565,94,3,0.4933,0.6267
2011-10,21,Fall,Weekend / holiday,Clear,1278,994,284,10,0.442,0.714
2011-10,21,Fall,Weekend / holiday,Light rain / snow,56,53,3,1,0.36,0.87
2011-10,21,Fall,Working day,Clear,1973,1697,276,12,0.4783,0.7042
2011-10,21,Fall,Working day,Light rain / snow,157,143,14,2,0.43,0.85
2011-10,21,Fall,Working day,Mist / cloudy,877,792,85,6,0.4967,0.7917
2011-10,22,Fall,Weekend / holiday,Clear,934,702,232,8,0.4325,0.7062
2011-10,22,Fall,Weekend / holiday,Light rain / snow,64,55,9,1,0.36,0.81
2011-10,22,Fall,Weekend / holiday,Mist / cloudy,222,162,60,2,0.44,0.935
2011-10,22,Fall,Working day,Clear,1524,1311,213,12,0.4767,0.6883
2011-10,22,Fall,Working day,Light rain / snow,79,72,7,2,0.42,0.845
2011-10,22,Fall,Working day,Mist / cloudy,702,597,105,6,0.4833,0.8333
2011-10,23,Fall,Weekend / holiday,Clear,717,519,198,9,0.4067,0.7589
2011-10,23,Fall,Weekend / holiday,Light rain / snow,65,57,8,1,0.36,0.93
2011-10,23,Fall,Weekend / holiday,Mist / cloudy,75,63,12,1,0.54,0.88
2011-10,23,Fall,Working day,Clear,897,769,128,10,0.444,0.694
2011-10,23,Fall,Working day,Light rain / snow,93,72,21,2,0.42,0.875
2011-10,23,Fall,Working day,Mist / cloudy,486,423,63,8,0.495,0.845
2011-11,0,Fall,Weekend / holiday,Clear,519,448,71,9,0.3156,0.6322
2011-11,0,Fall,Weekend / holiday,Mist / cloudy,73,61,12,1,0.4,0.58
2011-11,0,Fall,Working day,Clear,293,254,39,13,0.3908,0.7538
2011-11,0,Fall,Working day,Light rain / snow,14,14,0,1,0.38,0.94
2011-11,0,Fall,Working day,Mist / cloudy,152,125,27,6,0.43,0.8983
2011-11,1,Fall,Weekend / holiday,Clear,466,411,55,9,0.3111,0.6344
2011-11,1,Fall,Weekend / holiday,Mist / cloudy,71,58,13,1,0.36,0.66
2011-11,1,Fall,Working day,Clear,148,121,27,13,0.38,0.7577
2011-11,1,Fall,Working day,Light rain / snow,23,18,5,3,0.44,0.94
2011-11,1,Fall,Working day,Mist / cloudy,41,39,2,4,0.425,0.8625
2011-11,2,Fall,Weekend / holiday,Clear,352,283,69,10,0.306,0.653
2011-11,2,Fall,Working day,Clear,74,52,22,10,0.346,0.758
2011-11,2,Fall,Working day,Light rain / snow,15,11,4,3,0.44,0.98
2011-11,2,Fall,Working day,Mist / cloudy,39,32,7,6,0.42,0.8583
2011-11,3,Fall,Weekend / holiday,Clear,94,63,31,8,0.2825,0.6888
2011-11,3,Fall,Weekend / holiday,Mist / cloudy,65,51,14,2,0.38,0.64
2011-11,3,Fall,Working day,Clear,45,39,6,11,0.3364,0.7855
2011-11,3,Fall,Working day,Light rain / snow,10,8,2,3,0.44,0.98
2011-11,3,Fall,Working day,Mist / cloudy,28,24,4,6,0.4433,0.825
2011-11,4,Fall,Weekend / holiday,Clear,47,39,8,8,0.2775,0.7013
2011-11,4,Fall,Weekend / holiday,Mist / cloudy,18,15,3,2,0.38,0.665
2011-11,4,Fall,Working day,Clear,66,56,10,13,0.3492,0.7823
2011-11,4,Fall,Working day,Light rain / snow,17,17,0,3,0.4467,0.94
2011-11,4,Fall,Working day,Mist / cloudy,21,17,4,4,0.435,0.83
2011-11,5,Fall,Weekend / holiday,Clear,50,46,4,9,0.2844,0.6789
2011-11,5,Fall,Weekend / holiday,Mist / cloudy,4,4,0,1,0.42,0.67
2011-11,5,Fall,Working day,Clear,278,269,9,12,0.3383,0.7942
2011-11,5,Fall,Working day,Light rain / snow,53,51,2,3,0.3933,0.8633
2011-11,5,Fall,Working day,Mist / cloudy,102,100,2,5,0.416,0.896
2011-11,6,Fall,Weekend / holiday,Clear,142,126,16,8,0.285,0.6625
2011-11,6,Fall,Weekend / holiday,Mist / cloudy,19,14,5,2,0.36,0.71
2011-11,6,Fall,Working day,Clear,861,836,25,10,0.324,0.789
2011-11,6,Fall,Working day,Light rain / snow,75,72,3,1,0.36,0.57
2011-11,6,Fall,Working day,Mist / cloudy,766,738,28,9,0.4133,0.8933
2011-11,7,Fall,Weekend / holiday,Clear,397,337,60,10,0.292,0.709
2011-11,7,Fall,Working day,Clear,2605,2531,74,10,0.336,0.774
2011-11,7,Fall,Working day,Light rain / snow,426,413,13,3,0.3933,0.83
2011-11,7,Fall,Working day,Mist / cloudy,1841,1767,74,7,0.4057,0.88
2011-11,8,Fall,Weekend / holiday,Clear,762,679,83,8,0.3075,0.6412
2011-11,8,Fall,Weekend / holiday,Mist / cloudy,155,123,32,2,0.35,0.79
2011-11,8,Fall,Working day,Clear,3189,3088,101,8,0.3275,0.7838
2011-11,8,Fall,Working day,Light rain / snow,777,751,26,3,0.3933,0.83
2011-11,8,Fall,Working day,Mist / cloudy,3696,3562,134,9,0.4222,0.8656
2011-11,9,Fall,Weekend / holiday,Clear,1192,1000,192,9,0.3533,0.61
2011-11,9,Fall,Weekend / holiday,Mist / cloudy,170,134,36,1,0.3,0.75
2011-11,9,Fall,Working day,Clear,1361,1256,105,7,0.3314,0.75
2011-11,9,Fall,Working day,Light rain / snow,433,421,12,3,0.4733,0.87
2011-11,9,Fall,Working day,Mist / cloudy,2046,1877,169,10,0.436,0.814
2011-11,10,Fall,Weekend / holiday,Clear,1790,1311,479,9,0.3644,0.5789
2011-11,10,Fall,Weekend / holiday,Mist / cloudy,229,183,46,1,0.44,0.72
2011-11,10,Fall,Working day,Clear,992,792,200,8,0.3725,0.6888
2011-11,10,Fall,Working day,Light rain / snow,124,112,12,3,0.4733,0.87
2011-11,10,Fall,Working day,Mist / cloudy,1009,853,156,9,0.4644,0.7522
2011-11,11,Fall,Weekend / holiday,Clear,2183,1488,695,9,0.4044,0.4956
2011-11,11,Fall,Weekend / holiday,Mist / cloudy,286,212,74,1,0.5,0.63
2011-11,11,Fall,Working day,Clear,1296,1044,252,9,0.4156,0.6267
2011-11,11,Fall,Working day,Light rain / snow,200,184,16,4,0.42,0.855
2011-11,11,Fall,Working day,Mist / cloudy,894,775,119,7,0.5057,0.6871
2011-11,12,Fall,Weekend / holiday,Clear,2349,1554,795,8,0.4275,0.455
2011-11,12,Fall,Weekend / holiday,Mist / cloudy,658,476,182,2,0.51,0.46
2011-11,12,Fall,Working day,Clear,2083,1732,351,11,0.4836,0.5264
2011-11,12,Fall,Working day,Light rain / snow,93,84,9,3,0.4267,0.94
2011-11,12,Fall,Working day,Mist / cloudy,983,851,132,6,0.44,0.6217
2011-11,13,Fall,Weekend / holiday,Clear,2434,1520,914,8,0.455,0.41
2011-11,13,Fall,Weekend / holiday,Mist / cloudy,708,519,189,2,0.53,0.445
